time,sensor_id,wert,vibration_level
2025-10-15 17:36:47.414+02,AnalogValue,70,Niedrig
2025-10-15 17:36:47.424+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.434+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.444+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.454+02,AnalogValue,110,Mittel
2025-10-15 17:36:47.464+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.484+02,AnalogValue,41,Niedrig
2025-10-15 17:36:47.494+02,AnalogValue,92,Niedrig
2025-10-15 17:36:47.504+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.514+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.524+02,AnalogValue,10,Niedrig
2025-10-15 17:36:47.534+02,AnalogValue,157,Mittel
2025-10-15 17:36:47.544+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.554+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.564+02,AnalogValue,191,Mittel
2025-10-15 17:36:47.574+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.594+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.604+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.614+02,AnalogValue,117,Mittel
2025-10-15 17:36:47.624+02,AnalogValue,40,Niedrig
2025-10-15 17:36:47.634+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.644+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.654+02,AnalogValue,33,Niedrig
2025-10-15 17:36:47.664+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.674+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.684+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.704+02,AnalogValue,175,Mittel
2025-10-15 17:36:47.714+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.724+02,AnalogValue,95,Niedrig
2025-10-15 17:36:47.734+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.744+02,AnalogValue,130,Mittel
2025-10-15 17:36:47.754+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.764+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.774+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.784+02,AnalogValue,105,Mittel
2025-10-15 17:36:47.794+02,AnalogValue,63,Niedrig
2025-10-15 17:36:47.814+02,AnalogValue,37,Niedrig
2025-10-15 17:36:47.824+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.834+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.844+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.854+02,AnalogValue,37,Niedrig
2025-10-15 17:36:47.864+02,AnalogValue,5,Niedrig
2025-10-15 17:36:47.874+02,AnalogValue,17,Niedrig
2025-10-15 17:36:47.884+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.894+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.904+02,AnalogValue,45,Niedrig
2025-10-15 17:36:47.924+02,AnalogValue,24,Niedrig
2025-10-15 17:36:47.934+02,AnalogValue,82,Niedrig
2025-10-15 17:36:47.944+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.954+02,AnalogValue,30,Niedrig
2025-10-15 17:36:47.964+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.974+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.984+02,AnalogValue,0,Niedrig
2025-10-15 17:36:47.994+02,AnalogValue,5,Niedrig
2025-10-15 17:36:48.004+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.014+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.034+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.044+02,AnalogValue,161,Mittel
2025-10-15 17:36:48.054+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.064+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.074+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.084+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.094+02,AnalogValue,14,Niedrig
2025-10-15 17:36:48.104+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.114+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.124+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.144+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.154+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.164+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.174+02,AnalogValue,14,Niedrig
2025-10-15 17:36:48.184+02,AnalogValue,90,Niedrig
2025-10-15 17:36:48.194+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.204+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.214+02,AnalogValue,28,Niedrig
2025-10-15 17:36:48.224+02,AnalogValue,14,Niedrig
2025-10-15 17:36:48.234+02,AnalogValue,28,Niedrig
2025-10-15 17:36:48.254+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.264+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.274+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.284+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.294+02,AnalogValue,75,Niedrig
2025-10-15 17:36:48.304+02,AnalogValue,87,Niedrig
2025-10-15 17:36:48.314+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.324+02,AnalogValue,95,Niedrig
2025-10-15 17:36:48.334+02,AnalogValue,14,Niedrig
2025-10-15 17:36:48.344+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.364+02,AnalogValue,30,Niedrig
2025-10-15 17:36:48.374+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.384+02,AnalogValue,47,Niedrig
2025-10-15 17:36:48.394+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.404+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.414+02,AnalogValue,45,Niedrig
2025-10-15 17:36:48.424+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.434+02,AnalogValue,29,Niedrig
2025-10-15 17:36:48.444+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.454+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.474+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.484+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.494+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.504+02,AnalogValue,71,Niedrig
2025-10-15 17:36:48.514+02,AnalogValue,16,Niedrig
2025-10-15 17:36:48.524+02,AnalogValue,13,Niedrig
2025-10-15 17:36:48.534+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.544+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.554+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.564+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.584+02,AnalogValue,56,Niedrig
2025-10-15 17:36:48.594+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.604+02,AnalogValue,90,Niedrig
2025-10-15 17:36:48.614+02,AnalogValue,59,Niedrig
2025-10-15 17:36:48.624+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.634+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.644+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.654+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.664+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.674+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.694+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.704+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.714+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.724+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.734+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.744+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.754+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.764+02,AnalogValue,12,Niedrig
2025-10-15 17:36:48.774+02,AnalogValue,140,Mittel
2025-10-15 17:36:48.784+02,AnalogValue,84,Niedrig
2025-10-15 17:36:48.804+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.814+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.824+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.834+02,AnalogValue,1,Niedrig
2025-10-15 17:36:48.844+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.854+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.864+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.874+02,AnalogValue,138,Mittel
2025-10-15 17:36:48.884+02,AnalogValue,138,Mittel
2025-10-15 17:36:48.894+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.914+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.924+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.934+02,AnalogValue,48,Niedrig
2025-10-15 17:36:48.944+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.954+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.964+02,AnalogValue,74,Niedrig
2025-10-15 17:36:48.974+02,AnalogValue,0,Niedrig
2025-10-15 17:36:48.984+02,AnalogValue,5,Niedrig
2025-10-15 17:36:48.994+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.004+02,AnalogValue,113,Mittel
2025-10-15 17:36:49.024+02,AnalogValue,13,Niedrig
2025-10-15 17:36:49.034+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.044+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.054+02,AnalogValue,142,Mittel
2025-10-15 17:36:49.064+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.074+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.084+02,AnalogValue,33,Niedrig
2025-10-15 17:36:49.094+02,AnalogValue,37,Niedrig
2025-10-15 17:36:49.104+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.114+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.134+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.144+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.154+02,AnalogValue,17,Niedrig
2025-10-15 17:36:49.164+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.174+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.184+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.194+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.204+02,AnalogValue,30,Niedrig
2025-10-15 17:36:49.214+02,AnalogValue,224,Mittel
2025-10-15 17:36:49.224+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.244+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.254+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.264+02,AnalogValue,16,Niedrig
2025-10-15 17:36:49.274+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.284+02,AnalogValue,129,Mittel
2025-10-15 17:36:49.294+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.304+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.314+02,AnalogValue,6,Niedrig
2025-10-15 17:36:49.324+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.334+02,AnalogValue,75,Niedrig
2025-10-15 17:36:49.354+02,AnalogValue,55,Niedrig
2025-10-15 17:36:49.364+02,AnalogValue,118,Mittel
2025-10-15 17:36:49.374+02,AnalogValue,70,Niedrig
2025-10-15 17:36:49.384+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.394+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.404+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.414+02,AnalogValue,33,Niedrig
2025-10-15 17:36:49.424+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.434+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.444+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.464+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.474+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.484+02,AnalogValue,72,Niedrig
2025-10-15 17:36:49.494+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.504+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.514+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.524+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.534+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.544+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.554+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.574+02,AnalogValue,32,Niedrig
2025-10-15 17:36:49.584+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.594+02,AnalogValue,99,Niedrig
2025-10-15 17:36:49.604+02,AnalogValue,61,Niedrig
2025-10-15 17:36:49.614+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.624+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.634+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.644+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.654+02,AnalogValue,168,Mittel
2025-10-15 17:36:49.664+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.684+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.694+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.704+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.714+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.724+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.734+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.744+02,AnalogValue,75,Niedrig
2025-10-15 17:36:49.754+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.764+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.774+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.794+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.804+02,AnalogValue,12,Niedrig
2025-10-15 17:36:49.814+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.824+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.834+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.844+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.854+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.864+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.874+02,AnalogValue,219,Mittel
2025-10-15 17:36:49.884+02,AnalogValue,67,Niedrig
2025-10-15 17:36:49.904+02,AnalogValue,59,Niedrig
2025-10-15 17:36:49.914+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.924+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.934+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.944+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.954+02,AnalogValue,0,Niedrig
2025-10-15 17:36:49.964+02,AnalogValue,6,Niedrig
2025-10-15 17:36:49.974+02,AnalogValue,70,Niedrig
2025-10-15 17:36:49.984+02,AnalogValue,98,Niedrig
2025-10-15 17:36:49.994+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.014+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.024+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.034+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.044+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.054+02,AnalogValue,17,Niedrig
2025-10-15 17:36:50.064+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.074+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.084+02,AnalogValue,16,Niedrig
2025-10-15 17:36:50.094+02,AnalogValue,212,Mittel
2025-10-15 17:36:50.104+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.124+02,AnalogValue,32,Niedrig
2025-10-15 17:36:50.134+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.144+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.154+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.164+02,AnalogValue,121,Mittel
2025-10-15 17:36:50.174+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.184+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.194+02,AnalogValue,10,Niedrig
2025-10-15 17:36:50.204+02,AnalogValue,98,Niedrig
2025-10-15 17:36:50.214+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.234+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.244+02,AnalogValue,74,Niedrig
2025-10-15 17:36:50.254+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.264+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.274+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.284+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.294+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.304+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.314+02,AnalogValue,26,Niedrig
2025-10-15 17:36:50.324+02,AnalogValue,6,Niedrig
2025-10-15 17:36:50.344+02,AnalogValue,109,Mittel
2025-10-15 17:36:50.354+02,AnalogValue,92,Niedrig
2025-10-15 17:36:50.364+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.374+02,AnalogValue,9,Niedrig
2025-10-15 17:36:50.384+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.394+02,AnalogValue,37,Niedrig
2025-10-15 17:36:50.404+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.414+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.424+02,AnalogValue,67,Niedrig
2025-10-15 17:36:50.434+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.454+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.464+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.474+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.484+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.494+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.504+02,AnalogValue,9,Niedrig
2025-10-15 17:36:50.514+02,AnalogValue,32,Niedrig
2025-10-15 17:36:50.524+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.534+02,AnalogValue,36,Niedrig
2025-10-15 17:36:50.544+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.564+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.574+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.584+02,AnalogValue,29,Niedrig
2025-10-15 17:36:50.594+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.604+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.614+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.624+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.634+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.644+02,AnalogValue,9,Niedrig
2025-10-15 17:36:50.654+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.674+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.684+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.694+02,AnalogValue,99,Niedrig
2025-10-15 17:36:50.704+02,AnalogValue,32,Niedrig
2025-10-15 17:36:50.714+02,AnalogValue,37,Niedrig
2025-10-15 17:36:50.724+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.734+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.744+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.754+02,AnalogValue,40,Niedrig
2025-10-15 17:36:50.764+02,AnalogValue,21,Niedrig
2025-10-15 17:36:50.784+02,AnalogValue,114,Mittel
2025-10-15 17:36:50.794+02,AnalogValue,55,Niedrig
2025-10-15 17:36:50.804+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.814+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.824+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.834+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.844+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.854+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.864+02,AnalogValue,17,Niedrig
2025-10-15 17:36:50.874+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.894+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.904+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.914+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.924+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.934+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.944+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.954+02,AnalogValue,0,Niedrig
2025-10-15 17:36:50.964+02,AnalogValue,61,Niedrig
2025-10-15 17:36:50.974+02,AnalogValue,24,Niedrig
2025-10-15 17:36:50.984+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.004+02,AnalogValue,1,Niedrig
2025-10-15 17:36:51.014+02,AnalogValue,52,Niedrig
2025-10-15 17:36:51.024+02,AnalogValue,39,Niedrig
2025-10-15 17:36:51.034+02,AnalogValue,61,Niedrig
2025-10-15 17:36:51.044+02,AnalogValue,25,Niedrig
2025-10-15 17:36:51.054+02,AnalogValue,76,Niedrig
2025-10-15 17:36:51.064+02,AnalogValue,105,Mittel
2025-10-15 17:36:51.074+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.084+02,AnalogValue,10,Niedrig
2025-10-15 17:36:51.094+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.114+02,AnalogValue,71,Niedrig
2025-10-15 17:36:51.124+02,AnalogValue,212,Mittel
2025-10-15 17:36:51.134+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.144+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.154+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.164+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.174+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.184+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.194+02,AnalogValue,79,Niedrig
2025-10-15 17:36:51.204+02,AnalogValue,40,Niedrig
2025-10-15 17:36:51.224+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.234+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.244+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.254+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.264+02,AnalogValue,78,Niedrig
2025-10-15 17:36:51.274+02,AnalogValue,29,Niedrig
2025-10-15 17:36:51.284+02,AnalogValue,95,Niedrig
2025-10-15 17:36:51.294+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.304+02,AnalogValue,33,Niedrig
2025-10-15 17:36:51.314+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.334+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.344+02,AnalogValue,4,Niedrig
2025-10-15 17:36:51.354+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.364+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.374+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.384+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.394+02,AnalogValue,5,Niedrig
2025-10-15 17:36:51.404+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.414+02,AnalogValue,36,Niedrig
2025-10-15 17:36:51.424+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.444+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.454+02,AnalogValue,76,Niedrig
2025-10-15 17:36:51.464+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.474+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.484+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.494+02,AnalogValue,1,Niedrig
2025-10-15 17:36:51.504+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.514+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.524+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.534+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.554+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.564+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.574+02,AnalogValue,41,Niedrig
2025-10-15 17:36:51.584+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.594+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.604+02,AnalogValue,6,Niedrig
2025-10-15 17:36:51.614+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.624+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.634+02,AnalogValue,39,Niedrig
2025-10-15 17:36:51.644+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.664+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.674+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.684+02,AnalogValue,83,Niedrig
2025-10-15 17:36:51.694+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.704+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.714+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.724+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.734+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.744+02,AnalogValue,99,Niedrig
2025-10-15 17:36:51.754+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.774+02,AnalogValue,9,Niedrig
2025-10-15 17:36:51.784+02,AnalogValue,152,Mittel
2025-10-15 17:36:51.794+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.804+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.814+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.824+02,AnalogValue,8,Niedrig
2025-10-15 17:36:51.834+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.844+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.854+02,AnalogValue,6,Niedrig
2025-10-15 17:36:51.864+02,AnalogValue,64,Niedrig
2025-10-15 17:36:51.884+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.894+02,AnalogValue,123,Mittel
2025-10-15 17:36:51.904+02,AnalogValue,22,Niedrig
2025-10-15 17:36:51.914+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.924+02,AnalogValue,32,Niedrig
2025-10-15 17:36:51.934+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.944+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.954+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.964+02,AnalogValue,21,Niedrig
2025-10-15 17:36:51.974+02,AnalogValue,0,Niedrig
2025-10-15 17:36:51.994+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.004+02,AnalogValue,129,Mittel
2025-10-15 17:36:52.014+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.024+02,AnalogValue,83,Niedrig
2025-10-15 17:36:52.034+02,AnalogValue,32,Niedrig
2025-10-15 17:36:52.044+02,AnalogValue,6,Niedrig
2025-10-15 17:36:52.054+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.064+02,AnalogValue,82,Niedrig
2025-10-15 17:36:52.074+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.084+02,AnalogValue,111,Mittel
2025-10-15 17:36:52.104+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.114+02,AnalogValue,125,Mittel
2025-10-15 17:36:52.124+02,AnalogValue,76,Niedrig
2025-10-15 17:36:52.134+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.144+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.154+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.164+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.174+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.184+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.194+02,AnalogValue,0,Niedrig
2025-10-15 17:36:52.214+02,AnalogValue,0,Niedrig
